main_category,sub_category,flower_type,english_name,main_category_en,sub_category_en,small_category,product_name_candidate,product_number,price,product_url
花・観葉植物,プリザーブドフラワー,デンファレ,dendrobium_orchid,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/dendrobium_orchid,'プリザーブドフラワー  デンファレ'_d,1438,153572,https://example-test-flower.jp/item/1438
花・観葉植物,プリザーブドフラワー,デンファレ,dendrobium_orchid,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/dendrobium_orchid,'プリザーブドフラワー  デンファレ'_e,1439,82510,https://example-test-flower.jp/item/1439
花・観葉植物,プリザーブドフラワー,デンファレ,dendrobium_orchid,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/dendrobium_orchid,'プリザーブドフラワー  デンファレ'_f,1440,17697,https://example-test-flower.jp/item/1440
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_0,1441,45833,https://example-test-flower.jp/item/1441
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_1,1442,12066,https://example-test-flower.jp/item/1442
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_2,1443,153702,https://example-test-flower.jp/item/1443
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_3,1444,34017,https://example-test-flower.jp/item/1444
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_4,1445,126559,https://example-test-flower.jp/item/1445
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_5,1446,118395,https://example-test-flower.jp/item/1446
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_6,1447,102726,https://example-test-flower.jp/item/1447
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_7,1448,47376,https://example-test-flower.jp/item/1448
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_8,1449,56139,https://example-test-flower.jp/item/1449
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_9,1450,4266,https://example-test-flower.jp/item/1450
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_a,1451,36797,https://example-test-flower.jp/item/1451
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_b,1452,137154,https://example-test-flower.jp/item/1452
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_c,1453,87531,https://example-test-flower.jp/item/1453
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_d,1454,82833,https://example-test-flower.jp/item/1454
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_e,1455,100058,https://example-test-flower.jp/item/1455
花・観葉植物,プリザーブドフラワー,ラベンダー,lavender,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/lavender,'プリザーブドフラワー  ラベンダー'_f,1456,138010,https://example-test-flower.jp/item/1456
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_0,1457,14834,https://example-test-flower.jp/item/1457
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_1,1458,74198,https://example-test-flower.jp/item/1458
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_2,1459,54401,https://example-test-flower.jp/item/1459
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_3,1460,186496,https://example-test-flower.jp/item/1460
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_4,1461,85325,https://example-test-flower.jp/item/1461
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_5,1462,38918,https://example-test-flower.jp/item/1462
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_6,1463,63501,https://example-test-flower.jp/item/1463
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_7,1464,121183,https://example-test-flower.jp/item/1464
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_8,1465,97668,https://example-test-flower.jp/item/1465
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_9,1466,167044,https://example-test-flower.jp/item/1466
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_a,1467,185869,https://example-test-flower.jp/item/1467
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_b,1468,83521,https://example-test-flower.jp/item/1468
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_c,1469,24206,https://example-test-flower.jp/item/1469
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_d,1470,187221,https://example-test-flower.jp/item/1470
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_e,1471,4970,https://example-test-flower.jp/item/1471
花・観葉植物,プリザーブドフラワー,ジニア,zinnia,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/zinnia,'プリザーブドフラワー  ジニア'_f,1472,169983,https://example-test-flower.jp/item/1472
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_0,1473,86837,https://example-test-flower.jp/item/1473
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_1,1474,109064,https://example-test-flower.jp/item/1474
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_2,1475,1984,https://example-test-flower.jp/item/1475
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_3,1476,25886,https://example-test-flower.jp/item/1476
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_4,1477,156339,https://example-test-flower.jp/item/1477
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_5,1478,147573,https://example-test-flower.jp/item/1478
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_6,1479,111610,https://example-test-flower.jp/item/1479
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_7,1480,123927,https://example-test-flower.jp/item/1480
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_8,1481,26691,https://example-test-flower.jp/item/1481
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_9,1482,115257,https://example-test-flower.jp/item/1482
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_a,1483,28953,https://example-test-flower.jp/item/1483
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_b,1484,150313,https://example-test-flower.jp/item/1484
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_c,1485,137354,https://example-test-flower.jp/item/1485
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_d,1486,125543,https://example-test-flower.jp/item/1486
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_e,1487,117517,https://example-test-flower.jp/item/1487
花・観葉植物,プリザーブドフラワー,ユーカリ,eucalyptus,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/eucalyptus,'プリザーブドフラワー  ユーカリ'_f,1488,82517,https://example-test-flower.jp/item/1488
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_0,1489,80089,https://example-test-flower.jp/item/1489
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_1,1490,25151,https://example-test-flower.jp/item/1490
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_2,1491,166392,https://example-test-flower.jp/item/1491
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_3,1492,56176,https://example-test-flower.jp/item/1492
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_4,1493,112503,https://example-test-flower.jp/item/1493
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_5,1494,89270,https://example-test-flower.jp/item/1494
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_6,1495,53098,https://example-test-flower.jp/item/1495
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_7,1496,189390,https://example-test-flower.jp/item/1496
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_8,1497,84265,https://example-test-flower.jp/item/1497
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_9,1498,132832,https://example-test-flower.jp/item/1498
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_a,1499,59292,https://example-test-flower.jp/item/1499
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_b,1500,57989,https://example-test-flower.jp/item/1500
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_c,1501,169008,https://example-test-flower.jp/item/1501
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_d,1502,111455,https://example-test-flower.jp/item/1502
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_e,1503,89281,https://example-test-flower.jp/item/1503
花・観葉植物,プリザーブドフラワー,コチョウラン,phalaenopsis,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/phalaenopsis,'プリザーブドフラワー  コチョウラン'_f,1504,41711,https://example-test-flower.jp/item/1504
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_0,1505,137874,https://example-test-flower.jp/item/1505
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_1,1506,61286,https://example-test-flower.jp/item/1506
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_2,1507,170708,https://example-test-flower.jp/item/1507
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_3,1508,36131,https://example-test-flower.jp/item/1508
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_4,1509,85964,https://example-test-flower.jp/item/1509
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_5,1510,98695,https://example-test-flower.jp/item/1510
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_6,1511,13566,https://example-test-flower.jp/item/1511
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_7,1512,71472,https://example-test-flower.jp/item/1512
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_8,1513,116456,https://example-test-flower.jp/item/1513
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_9,1514,121088,https://example-test-flower.jp/item/1514
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_a,1515,99773,https://example-test-flower.jp/item/1515
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_b,1516,7168,https://example-test-flower.jp/item/1516
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_c,1517,3768,https://example-test-flower.jp/item/1517
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_d,1518,51724,https://example-test-flower.jp/item/1518
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_e,1519,188978,https://example-test-flower.jp/item/1519
花・観葉植物,プリザーブドフラワー,ミックス,mixed,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/mixed,'プリザーブドフラワー  ミックス'_f,1520,173301,https://example-test-flower.jp/item/1520
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_0,1521,58507,https://example-test-flower.jp/item/1521
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_1,1522,55876,https://example-test-flower.jp/item/1522
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_2,1523,154121,https://example-test-flower.jp/item/1523
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_3,1524,7070,https://example-test-flower.jp/item/1524
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_4,1525,22379,https://example-test-flower.jp/item/1525
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_5,1526,68792,https://example-test-flower.jp/item/1526
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_6,1527,128035,https://example-test-flower.jp/item/1527
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_7,1528,74181,https://example-test-flower.jp/item/1528
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_8,1529,56227,https://example-test-flower.jp/item/1529
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_9,1530,19398,https://example-test-flower.jp/item/1530
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_a,1531,19959,https://example-test-flower.jp/item/1531
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_b,1532,18517,https://example-test-flower.jp/item/1532
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_c,1533,55540,https://example-test-flower.jp/item/1533
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_d,1534,121299,https://example-test-flower.jp/item/1534
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_e,1535,57203,https://example-test-flower.jp/item/1535
花・観葉植物,プリザーブドフラワー,デージー,daisy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/daisy,'プリザーブドフラワー  デージー'_f,1536,84208,https://example-test-flower.jp/item/1536
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_0,1537,55174,https://example-test-flower.jp/item/1537
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_1,1538,98240,https://example-test-flower.jp/item/1538
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_2,1539,140722,https://example-test-flower.jp/item/1539
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_3,1540,34407,https://example-test-flower.jp/item/1540
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_4,1541,110206,https://example-test-flower.jp/item/1541
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_5,1542,59976,https://example-test-flower.jp/item/1542
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_6,1543,150096,https://example-test-flower.jp/item/1543
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_7,1544,56193,https://example-test-flower.jp/item/1544
花・観葉植物,プリザーブドフラワー,アイビー,ivy,category/flowers-and-plants,category/flowers-and-plants/preserved-flowers,category/flowers-and-plants/preserved-flowers/ivy,'プリザーブドフラワー  アイビー'_8,1545,145544,https://example-test-flower.jp/item/1545
